fifa_database
player_id,player_url,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,release_clause_eur,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216481,/player/216481/jake-cooper/230009,J.Cooper,JakeCooper,CB,73,74,3100000,12000,27,2/3/1995,199,85,14,Championship,2,97,Millwall,LCB,5,7/28/2017,2023,14,England,,,,Left,2,2,1,Medium/Medium,Normal(185+),6100000,"LongPasser(AI),PowerHeader",52,32,48,52,73,79,27,30,80,60,32,47,27,28,60,60,51,52,43,71,46,42,81,73,86,22,69,72,33,50,41,53,75,70,71,8,10,13,12,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216627,/player/216627/kieffer-moore/230009,K.Moore,KiefferRobertoFranciscoMoore,ST,73,73,3000000,40000,29,8/8/1992,196,83,13,PremierLeague,1,1943,AFCBournemouth,SUB,21,1/31/2022,2025,50,Wales,1367,RS,13,Right,3,3,1,Medium/Medium,Normal(185+),6000000,PowerHeader,67,70,56,67,46,80,58,73,84,58,68,68,62,45,55,71,55,76,52,70,50,76,75,66,90,58,73,42,73,54,67,68,39,44,39,10,10,13,8,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216682,/player/216682/deon-hotto/230009,D.Hotto,DeonHottoKavendji,"LW,LM,LWB",73,73,2500000,950,31,10/29/1990,170,65,347,PremierLeague,1,110930,OrlandoPirates,LM,7,9/21/2020,2024,131,Namibia,,,,Left,4,3,1,Medium/Low,Normal(170-),5500000,"Flair,SpeedDribbler(AI),Playmaker(AI)",81,69,71,73,29,60,78,69,56,70,66,73,65,68,67,72,83,79,81,64,78,68,65,68,60,70,47,29,70,70,61,74,25,25,23,16,9,7,8,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216813,/player/216813/bruno-henrique-corsini/230009,BrunoHenrique,BrunoHenriqueCorsini,"CDM,CM",73,73,2000000,27000,32,10/21/1989,179,75,350,ProLeague,1,607,AlIttihad,SUB,19,10/12/2020,2023,54,Brazil,,,,Right,3,3,1,Medium/Medium,Normal(170-185),3400000,"LongPasser(AI),LongShotTaker(AI)",61,67,74,68,70,74,77,60,70,74,55,67,75,72,76,73,59,62,59,70,63,79,74,70,77,74,72,72,66,68,67,71,69,70,68,11,11,7,11,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216814,/player/216814/salih-ucan/230009,S.Uçan,SalihUçan,"CM,CDM,CAM",73,73,3000000,38000,28,1/6/1994,182,80,68,SuperLig,1,327,Beşiktaş,RDM,8,7/4/2021,2023,48,Turkey,,,,Right,5,4,1,Medium/Medium,Lean(170-185),6000000,"PowerFree-Kick,Flair",60,70,75,75,66,64,74,67,61,76,66,75,77,72,76,77,67,55,76,68,74,75,57,68,61,72,67,68,71,76,64,70,66,67,60,12,11,6,8,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204709,/player/204709/diego-rubio/230009,D.Rubio,DiegoIvánRubioKostner,"ST,CAM",72,72,2300000,8000,29,5/15/1993,180,77,39,MajorLeagueSoccer,1,694,ColoradoRapids,ST,11,2/12/2019,2026,55,Chile,,,,Right,4,3,1,High/High,Normal(170-185),3300000,"LongPasser(AI),LongShotTaker(AI),PowerHeader",66,73,65,72,47,73,52,74,70,68,70,70,75,74,65,72,67,66,75,75,73,77,78,79,69,68,72,23,76,66,74,70,44,59,49,7,12,11,15,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204731,/player/204731/joao-carlos-reis-graca/230009,Joãozinho,JoãoCarlosReisGraça,LB,72,72,1600000,6000,32,7/2/1989,185,77,308,LigaPortugal,1,10020,Estoril,LB,31,1/9/2020,2024,38,Portugal,,,,Left,3,3,1,High/High,Lean(185+),3400000,"SolidPlayer,Leadership,EarlyCrosser,LongShotTaker(AI)",68,56,65,68,68,72,70,43,56,64,40,68,69,70,69,68,71,66,65,69,66,78,61,92,63,68,70,66,62,55,39,65,69,71,71,14,8,12,14,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204737,/player/204737/salvador-jose-milhazes-agra/230009,SalvadorAgra,SalvadorJoséMilhazesAgra,"RW,LW",72,72,2300000,12000,30,11/11/1991,166,62,308,LigaPortugal,1,1898,Boavista,SUB,21,7/1/2022,2024,38,Portugal,,,,Right,4,3,1,Medium/Medium,Stocky(170-),4800000,SpeedDribbler(AI),88,69,70,72,34,67,68,68,32,70,60,70,70,70,67,69,87,88,87,64,88,71,58,72,64,70,72,39,68,72,67,62,31,35,35,10,9,8,10,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205089,/player/205089/mattia-valoti/230009,M.Valoti,MattiaValoti,CM,72,72,2300000,33000,28,9/6/1993,181,76,31,SerieA,1,111811,Monza,SUB,10,7/1/2022,2025,27,Italy,,,,Right,3,3,1,Medium/Medium,Normal(170-185),3900000,,55,69,75,74,54,59,72,68,48,78,69,74,78,65,76,77,55,55,69,69,76,68,53,69,54,73,58,59,68,73,75,73,50,56,51,6,12,11,8,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205156,/player/205156/young-joon-choi/230009,ChoiYoungJoon,최영준财杨钧,"CDM,CM",72,72,2000000,6000,30,12/15/1991,181,76,83,KLeague1,1,1478,JejuUnited,LCM,6,1/5/2022,2026,167,KoreaRepublic,,,,Right,3,3,1,Medium/High,Normal(170-185),2500000,Leadership,68,58,66,66,69,81,62,57,42,70,56,66,55,62,67,66,69,67,73,67,62,60,88,92,78,58,72,72,61,67,63,63,74,72,64,13,7,7,16,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205363,/player/205363/matteo-bianchetti/230009,M.Bianchetti,MatteoBianchetti,CB,72,73,2200000,10000,29,3/17/1993,189,81,31,SerieA,1,111434,Cremonese,CB,15,8/17/2019,2025,27,Italy,,,,Right,3,2,1,Medium/High,Normal(185+),4100000,InjuryProne,61,35,56,59,73,74,52,21,72,68,19,55,42,36,58,62,58,64,66,71,48,69,71,68,79,41,70,74,21,45,39,69,73,74,71,7,10,5,5,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205530,/player/205530/mirko-pigliacelli/230009,M.Pigliacelli,MirkoPigliacelli,GK,72,72,1600000,3000,29,6/30/1993,184,83,32,SerieB,2,1843,Palermo,GK,22,7/22/2022,2025,27,Italy,,,,Right,3,1,1,Medium/Medium,Normal(170-185),2500000,"Leadership,LongPasser(AI),GKLongThrow,ComesForCrosses",,,,,,,21,19,11,60,11,25,40,35,60,42,49,47,35,67,37,62,64,35,60,22,23,23,10,59,55,53,25,22,19,69,71,83,70,71,48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205585,/player/205585/jack-price/230009,J.Price,JackAlexanderPrice,"CDM,CM",72,72,2000000,6000,29,12/19/1992,170,87,39,MajorLeagueSoccer,1,694,ColoradoRapids,LDM,19,2/7/2018,2023,14,England,,,,Right,3,2,1,Medium/High,Normal(170-),2900000,LongPasser(AI),47,51,74,65,65,74,70,37,51,75,34,59,68,77,78,67,52,42,71,73,85,69,71,78,69,68,82,68,49,72,50,74,69,65,63,14,9,15,10,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205594,/player/205594/dener-gomes-clemente/230009,Dener,DenerGomesClemente,"CM,CDM,CAM",72,72,2200000,16000,30,3/13/1992,189,78,350,ProLeague,1,112572,AlTai,LCM,8,7/19/2021,2023,54,Brazil,,,,Right,3,3,1,High/Medium,Normal(185+),3600000,PowerHeader,65,67,68,70,71,80,59,66,75,72,55,71,52,68,69,72,67,63,64,72,65,76,60,82,81,70,80,74,68,71,47,72,66,72,69,15,8,12,7,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205633,/player/205633/lucas-castro/230009,L.Castro,LucasNahuelCastro,"CM,CAM",72,72,1400000,11000,33,4/9/1989,182,76,353,LigaProfesional,1,111711,Huracán,CAM,19,1/1/2023,2023,52,Argentina,,,,Right,4,4,2,High/Medium,Normal(170-185),2100000,ChipShot(AI),66,68,73,75,64,66,72,63,68,74,67,75,76,68,71,76,70,63,72,73,73,77,62,64,67,72,65,68,69,72,68,72,55,67,65,6,7,9,15,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205726,/player/205726/gaston-brugman/230009,G.Brugman,GastónBrugmanDuarte,"CDM,CM",72,72,2000000,6000,29,9/7/1992,175,66,39,MajorLeagueSoccer,1,697,LAGalaxy,CDM,5,7/7/2022,2025,60,Uruguay,,,,Right,3,3,1,High/High,Lean(170-185),2900000,LongShotTaker(AI),73,68,73,75,66,67,66,63,55,76,61,73,74,70,74,74,76,71,82,74,83,75,53,78,63,72,69,69,67,72,67,75,67,68,65,10,15,10,8,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205756,/player/205756/stefano-denswil/230009,S.Denswil,StefanoDenswil,"CB,LB",72,72,2000000,23000,29,5/7/1993,188,82,68,SuperLig,1,436,Trabzonspor,SUB,24,6/16/2022,2025,34,Netherlands,,,,Left,3,3,1,Medium/High,Normal(185+),3800000,"LongThrow-in,DivesIntoTackles(AI)",57,56,67,65,74,74,60,46,72,70,43,63,69,70,71,70,55,59,59,67,56,76,53,69,77,64,77,74,45,64,61,77,73,75,71,11,14,6,9,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205850,/player/205850/leonardo-pavoletti/230009,L.Pavoletti,LeonardoPavoletti,ST,72,72,1500000,5000,33,11/26/1988,188,85,32,SerieB,2,1842,Cagliari,LS,30,8/30/2017,2024,27,Italy,,,,Right,3,3,2,Medium/Low,Normal(185+),2400000,"InjuryProne,PowerHeader",63,69,52,64,35,73,33,71,91,67,75,63,49,40,44,68,53,71,56,70,57,75,90,53,83,55,69,24,76,56,67,73,44,21,17,15,6,12,14,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205934,/player/205934/nicola-murru/230009,N.Murru,NicolaMurru,LB,72,72,2300000,13000,27,12/16/1994,180,74,31,SerieA,1,1837,Sampdoria,SUB,29,7/1/2017,2024,27,Italy,,,,Left,3,3,1,Medium/Medium,Normal(170-185),4100000,,69,40,61,69,70,66,72,30,63,68,39,68,54,39,61,70,69,69,68,69,71,57,73,71,61,40,72,70,53,44,47,69,70,72,71,5,5,5,5,5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205943,/player/205943/vlad-chiriches/230009,V.Chiricheș,VladIulianChiricheș,CB,72,72,1500000,9000,32,11/14/1989,184,75,31,SerieA,1,111434,Cremonese,RES,21,7/8/2022,2023,39,Romania,1356,SUB,6,Right,3,2,2,Medium/Medium,Lean(170-185),2700000,InjuryProne,54,61,56,61,74,65,46,56,73,66,70,59,46,41,68,63,53,54,53,70,66,75,69,53,66,66,75,76,36,46,51,67,75,74,72,7,11,10,14,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206086,/player/206086/harry-toffolo/230009,H.Toffolo,HarryToffolo,"LWB,LB",72,73,2500000,36000,26,8/19/1995,183,71,13,PremierLeague,1,14,NottinghamForest,SUB,15,7/20/2022,2025,14,England,,,,Left,2,3,1,High/Medium,Lean(170-185),4900000,EarlyCrosser,74,52,63,65,66,71,72,51,61,66,38,64,62,58,58,64,73,75,72,69,70,58,76,84,69,51,58,67,54,54,53,58,66,68,66,12,15,15,13,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206160,/player/206160/amato-ciciretti/230009,A.Ciciretti,AmatoCiciretti,"RW,CAM",72,72,2400000,5000,28,12/31/1993,170,74,32,SerieB,2,1847,Ascoli,SUB,10,8/7/2021,2024,27,Italy,,,,Left,4,4,1,High/Medium,Lean(170-),3800000,"InjuryProne,FinesseShot,Flair,LongShotTaker(AI),TechnicalDribbler(AI)",81,68,71,72,40,50,67,67,43,74,66,68,73,68,70,75,80,81,83,66,82,70,33,63,45,71,49,38,70,73,60,71,49,36,29,13,6,9,12,6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206198,/player/206198/dominique-heintz/230009,D.Heintz,DominiqueHeintz,CB,72,73,2200000,20000,28,8/15/1993,188,89,19,Bundesliga,1,160,VfLBochum1848,RES,30,,2023,21,Germany,,,,Left,3,2,2,Medium/Medium,Stocky(185+),,"InjuryProne,LongPasser(AI)",54,37,59,58,72,78,47,23,72,66,26,58,55,32,65,62,52,55,43,71,48,49,63,66,86,56,77,72,45,61,41,68,72,73,71,14,15,7,9,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206626,/player/206626/mikael-ishak/230009,M.Ishak,MikaelIshak,ST,72,72,2300000,9000,29,3/31/1993,184,81,66,Ekstraklasa,1,873,LechPoznań,ST,9,7/20/2020,2025,46,Sweden,,,,Right,5,3,1,Medium/High,Normal(170-185),3200000,InjuryProne,72,73,57,65,38,79,57,76,71,66,70,64,38,47,43,68,69,74,62,66,67,75,82,77,84,65,66,30,76,57,75,60,24,43,46,12,11,15,15,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206662,/player/206662/matt-hedges/230009,M.Hedges,MattHedges,CB,72,72,1500000,6000,32,4/1/1990,193,93,39,MajorLeagueSoccer,1,111651,Toronto,SUB,6,1/1/2023,2026,95,UnitedStates,,,,Right,3,2,1,Low/High,Normal(185+),2300000,TeamPlayer,41,28,51,53,71,84,26,23,74,71,30,44,24,25,69,63,47,36,55,65,48,40,71,79,91,20,78,74,39,42,34,65,70,70,65,10,16,15,10,12,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207555,/player/207555/filip-helander/230009,F.Helander,FilipViktorHelander,CB,72,72,,,29,4/22/1993,192,84,,,,,,,,,,46,Sweden,1363,SUB,14,Left,1,2,1,Low/High,Normal(185+),,"InjuryProne,PowerHeader",40,32,46,54,74,74,30,28,75,58,21,52,39,40,48,56,37,43,51,57,48,54,62,53,84,25,76,73,24,45,34,63,76,74,72,15,8,10,7,16,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207593,/player/207593/jere-uronen/230009,J.Uronen,JereJuhaniUronen,"LB,LM",72,72,2300000,16000,27,7/13/1994,177,69,19,Bundesliga,1,34,Schalke04,SUB,18,1/9/2023,2024,17,Finland,,,,Left,4,3,1,High/Medium,Normal(170-185),4100000,"PowerFree-Kick,EarlyCrosser",68,57,69,67,69,74,70,47,59,69,54,67,73,67,68,65,66,69,70,69,71,75,73,84,69,65,72,70,57,67,44,68,69,71,69,7,10,8,10,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207734,/player/207734/paulo-henrique-soares-dos-santos/230009,Paulinho,PauloHenriqueSoaresdosSantos,"ST,CAM",72,72,2500000,15000,27,7/10/1994,168,58,2012,SuperLeague,1,112540,ShanghaiSIPG,ST,9,7/27/2021,2023,54,Brazil,,,,Left,3,4,1,High/Medium,Normal(170-),3900000,"Leadership,Flair,OutsideFootShot,TechnicalDribbler(AI)",81,71,73,76,44,67,70,72,62,74,64,77,67,72,73,70,77,84,87,73,91,73,77,76,65,70,59,48,74,74,69,71,33,49,38,12,14,14,11,8,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207790,/player/207790/kaan-ayhan/230009,K.Ayhan,KaanAyhan,CB,72,73,2400000,20000,27,11/10/1994,184,84,31,SerieA,1,111974,Sassuolo,SUB,5,8/16/2020,2024,48,Turkey,,,,Right,3,3,1,High/Medium,Normal(170-185),4300000,PowerHeader,56,53,69,67,72,74,65,35,70,72,40,63,79,70,68,71,58,55,66,71,67,79,82,67,77,71,74,72,50,65,45,75,74,72,70,16,10,8,14,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207924,/player/207924/lucas-pedro-alves-de-lima/230009,LucasLima,LucasPedroAlvesdeLima,LB,72,72,2000000,23000,30,10/10/1991,178,72,68,SuperLig,1,101014,İstanbulBaşakşehir,LB,60,6/21/2021,2024,54,Brazil,,,,Left,1,3,1,High/Medium,Normal(170-185),4000000,"PowerFree-Kick,SolidPlayer,EarlyCrosser",72,57,71,71,66,72,75,42,41,71,61,70,76,74,68,73,70,74,73,67,72,72,77,78,71,69,66,70,71,66,56,65,67,70,70,11,10,12,16,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208052,/player/208052/andy-yiadom/230009,A.Yiadom,AndrewKyereYiadom,"RWB,RB,CB",72,72,2000000,14000,30,12/2/1991,180,75,14,Championship,2,1793,Reading,RWB,17,7/1/2018,2025,117,Ghana,,,,Right,3,3,1,High/High,Normal(170-185),3800000,"DivesIntoTackles(AI),SpeedDribbler(AI)",78,53,61,70,68,76,63,52,63,62,41,71,62,42,55,66,79,77,75,64,77,57,84,86,67,51,83,68,64,64,49,66,64,71,74,9,8,7,9,9,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208153,/player/208153/lars-veldwijk/230009,L.Veldwijk,LarsVeldwijk,ST,72,72,2300000,7000,30,8/21/1991,197,94,83,KLeague1,1,112558,Suwon,ST,9,7/17/2020,2026,140,SouthAfrica,,,,Right,4,3,1,High/Medium,Normal(185+),2900000,"Leadership,PowerHeader",60,73,51,64,33,81,40,75,79,60,71,65,54,44,41,72,53,65,41,63,48,76,75,68,92,65,70,19,74,56,70,72,41,21,22,29,33,27,19,34,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208260,/player/208260/dimitrios-kourbelis/230009,D.Kourbelis,DimitriosKourmpelis,"CDM,CB",72,72,2100000,650,28,11/2/1993,181,74,63,SuperLeague,1,1884,Panathinaikos,RDM,21,1/1/2017,2023,22,Greece,,,,Right,3,3,1,Medium/High,Normal(170-185),4600000,"InjuryProne,DivesIntoTackles(AI),Leadership",75,52,64,67,70,74,56,45,55,73,26,64,55,58,70,69,73,76,66,69,68,65,68,75,71,63,80,75,34,54,57,71,69,73,71,7,7,13,12,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208437,/player/208437/magnus-eriksson/230009,M.Eriksson,MagnusLennartEriksson,CM,72,72,1800000,7000,32,4/8/1990,180,79,56,Allsvenskan,1,710,Djurgården,LCM,7,8/21/2020,2025,46,Sweden,,,,Left,3,3,1,Medium/High,Stocky(170-185),2300000,"SolidPlayer,Leadership,FinesseShot",50,69,75,68,55,79,77,68,57,73,65,66,72,68,76,70,47,52,61,76,82,73,73,83,77,66,81,60,72,77,72,71,55,55,42,10,11,14,9,10,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208462,/player/208462/robin-propper/230009,R.Pröpper,RobinPröpper,CB,72,73,2200000,10000,28,9/23/1993,190,78,10,Eredivisie,1,1908,FCTwente,LCB,3,7/1/2021,2024,34,Netherlands,,,,Right,4,2,1,Medium/Medium,Normal(185+),3500000,"Leadership,LongPasser(AI)",57,53,61,56,72,77,40,44,74,67,34,54,62,67,72,58,50,63,54,69,45,74,79,74,81,58,69,69,52,63,44,69,74,73,71,11,8,6,14,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208835,/player/208835/youssouf-mchangama/230009,Y.M'Changama,YoussoufYacoubM'Changama,"CAM,CM",72,72,1900000,14000,31,8/29/1990,175,69,16,Ligue1,1,57,Auxerre,RCM,6,7/7/2022,2024,214,Comoros,,,,Right,4,3,1,High/High,Normal(170-185),3800000,"LongShotTaker(AI),OutsideFootShot",84,70,70,73,63,74,65,70,45,71,66,70,73,75,68,71,83,85,90,67,87,70,68,92,68,74,67,64,70,72,67,69,65,66,60,10,15,10,9,11,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208892,/player/208892/sam-byram/230009,S.Byram,SamByram,"LB,RB",72,72,2100000,29000,28,9/16/1993,183,72,14,Championship,2,1792,NorwichCity,LB,3,7/16/2019,2023,14,England,,,,Right,3,3,1,Medium/Medium,Lean(170-185),4000000,InjuryProne,74,57,64,69,70,67,70,59,66,67,43,69,55,33,64,69,72,75,70,70,71,66,77,67,66,52,68,70,61,65,41,69,72,70,71,10,9,15,16,13,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209316,/player/209316/thom-haye/230009,T.Haye,ThomJanMarinusHaye,"CM,CDM",72,73,2700000,7000,27,2/9/1995,177,74,10,Eredivisie,1,1913,SCHeerenveen,CDM,33,1/31/2022,2024,34,Netherlands,,,,Right,4,3,1,Low/Medium,Normal(170-185),4300000,"SolidPlayer,LongPasser(AI),LongShotTaker(AI),Playmaker(AI)",58,63,77,72,57,63,74,55,52,76,66,72,82,77,82,71,55,61,74,68,73,72,33,71,59,77,68,58,61,75,51,70,53,60,63,6,12,11,10,16,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209449,/player/209449/gerso-fernandes/230009,Gerso,GersoFernandes,"LW,RW",72,72,1900000,5000,31,2/23/1991,173,64,83,KLeague1,1,110765,IncheonUnited,LW,50,1/10/2023,2026,119,GuineaBissau,,,,Left,2,4,1,High/Medium,Normal(170-185),2400000,"Flair,SpeedDribbler(AI)",91,66,61,74,41,51,56,64,48,67,69,74,55,53,53,67,92,91,90,73,91,70,42,77,35,65,63,34,74,66,67,68,43,43,39,10,12,10,9,7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209504,/player/209504/branimir-hrgota/230009,B.Hrgota,BranimirHrgota,"CAM,ST",72,72,2300000,9000,29,1/12/1993,185,76,20,2.Bundesliga,2,165,SpVggGreutherFürth,CAM,10,8/7/2019,2026,46,Sweden,,,,Left,4,3,1,Medium/Low,Lean(185+),3700000,ChipShot(AI),75,74,65,75,25,63,59,75,52,70,72,77,75,63,53,75,77,74,74,71,67,75,50,71,67,73,45,17,73,70,76,66,22,28,17,7,7,11,9,14,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209532,/player/209532/daniel-bachmann/230009,D.Bachmann,DanielBachmann,GK,72,72,1800000,22000,27,7/9/1994,191,81,14,Championship,2,1795,Watford,GK,1,7/1/2017,2024,4,Austria,,,,Right,3,1,1,Medium/Medium,Normal(185+),3400000,,,,,,,,14,17,12,37,16,14,18,20,42,27,50,37,40,74,44,53,57,36,75,15,35,26,13,36,31,51,14,11,11,71,67,71,70,73,45
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209618,/player/209618/florian-tardieu/230009,F.Tardieu,FlorianTardieu,"CDM,CM",72,72,2000000,13000,30,4/22/1992,184,70,16,Ligue1,1,294,Troyes,SUB,10,7/24/2019,2024,18,France,,,,Right,3,3,1,Medium/Medium,Lean(170-185),4000000,"PowerFree-Kick,Leadership,LongShotTaker(AI)",48,63,70,67,68,75,67,62,65,73,43,66,65,67,70,69,51,45,66,69,71,68,73,91,67,66,76,68,51,71,72,64,67,69,67,15,13,12,8,15,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
